,OSS,ORS,OS,OS - Taxonomy Code,Title,URL
7930,,,,,"Total knee arthroplasty for treatme
nt of rheumatoid arthritis: A proto
col for a systematic review of rand
omized controlled trial.",/pubmed/31348279
7929,,,,,"Taxane-based chemotherapy and risk 
of breast cancer-related lymphedema
: Protocol for a systematic review 
and meta-analysis.",/pubmed/31348280
7928,,,,,"Methods of conduct and reporting of
 living systematic reviews: a proto
col for a living methodological sur
vey.",/pubmed/31231512
7927,,,,,"Expert quotes and exaggeration in h
ealth news: a retrospective quantit
ative content analysis.",/pubmed/31346551
7926,,,,,"Serum Prolactin and Bone Mineral De
nsity in Schizophrenia: A Systemati
c Review.",/pubmed/31352700
7925,,,,,"Patient Satisfaction in Spine Surge
ry: A Systematic Review of the Lite
rature.",/pubmed/31352720
7924,,,,,"Association between the FMR1 CGG re
peat lengths and the severity of id
iopathic primary ovarian insufficie
ncy: a meta analysis.",/pubmed/31352801
7923,,,,,"Sepsis calculator for neonatal earl
y onset sepsis - A Systematic Revie
ws and meta-analysis.",/pubmed/31352846
7922,,,,,"Acquisition of antimicrobial-resist
ant bacteria in the absence of anti
microbial exposure: A systematic re
view and meta-analysis.",/pubmed/31352905
7921,,,,,"A systematic review and meta-analys
is indicates long-term risk of chro
nic and end-stage kidney disease af
ter preeclampsia.",/pubmed/31352975
7920,,,,,"Cultural factors influencing self-c
are by persons with cardiovascular 
disease: An integrative review.",/pubmed/31353026
7919,,,,,"Are the most common food allergens 
in an Iranian atopic population com
patible with worldwide reports? A s
ystemic review and meta-analysis wi
th molecular classification of freq
uent allergens.",/pubmed/31353064
7918,,,,,"Assessing outcome measures used aft
er rib fracture: A COSMIN systemati
c review.",/pubmed/31353094
7917,,,,,Endocrowns: A systematic review.,/pubmed/31353111
7916,,,,,"[Recommendations from the French CM
L Study Group (Fi-LMC) for BCR-ABL1
 kinase domain mutation analysis in
 chronic myeloid leukemia].",/pubmed/31353136
7915,,,,,"Carbetocin reduces the need for add
itional uterotonics in elective cae
sarean delivery: a systematic revie
w, meta-analysis and trial sequenti
al analysis of randomised controlle
d trials.",/pubmed/31353178
7914,,,,,"Safety and efficacy of testosterone
 for women: a systematic review and
 meta-analysis of randomised contro
lled trial data.",/pubmed/31353194
7913,,,,,"Corrigendum to ”Dietary acid load a
nd risk of hypertension: A systemat
ic review and dose-response meta-an
alysis of observational studies” [N
utr Metabol Cardiovasc Dis 29 (7) (
July 2019) 665-675].",/pubmed/31353203
7912,,,,,"Vitamin K-what is known regarding b
ariatric surgery patients: a system
atic review.",/pubmed/31353233
7911,,,,,"A meta-analysis of the effect of ea
rly enteral nutrition versus total 
parenteral nutrition on patients af
ter pancreaticoduodenectomy.",/pubmed/31353255
7910,,,,,"A systematic review and meta-analys
is of endovascular and surgical rev
ascularization techniques in acute 
limb ischemia.",/pubmed/31353270
7909,,,,,"Anatomic shoulder parameters and th
eir relationship to the presence of
 degenerative rotator cuff tears an
d glenohumeral osteoarthritis: a sy
stematic review and meta-analysis.",/pubmed/31353303
7908,,,,,"Adverse Effects of Wi-Fi Radiation 
on Male Reproductive System: A Syst
ematic Review.",/pubmed/31353326
7907,,,,,"The Reporting Quality of Randomized
 Controlled Trial Abstracts in Plas
tic Surgery.",/pubmed/31353409
7906,,,,,"Debate on Insulin vs Non-insulin Us
e in the Hospital Setting-Is It Tim
e to Revise the Guidelines for the 
Management of Inpatient Diabetes?",/pubmed/31353426
7905,,,,,"Attitudes and stigma toward mental 
health in nursing students: A syste
matic review.",/pubmed/31353478
7904,,,,,"Clinical factors associated with th
e recurrence of central giant cell 
lesions.",/pubmed/31353534
7903,,,,,"Albumin for cirrhotic patients with
 extraperitoneal infections: a meta
-analysis.",/pubmed/31353630
7902,,,,,"Meta-analysis: Exercise interventio
n for sleep problems in cancer pati
ents.",/pubmed/31353674
7901,,,,,"Australian women's self-perceived b
arriers to participation in cervica
l cancer screening: A systematic re
view.",/pubmed/31353682
7900,,,,,"Atrial fibrillation and risk of maj
or arrhythmic events in Brugada syn
drome: A meta-analysis.",/pubmed/31353765
7899,,,,,"Cognitive training on eating behavi
our and weight loss: A meta-analysi
s and systematic review.",/pubmed/31353774
7898,,,,,"The effectiveness of app-based mobi
le interventions on nutrition behav
iours and nutrition-related health 
outcomes: A systematic review and m
eta-analysis.",/pubmed/31353783
7897,,,,,"Periprocedural Considerations for P
atients with Gastric Electrical Sti
mulators.",/pubmed/31353795
7896,,,,,"Bone-targeted therapy in castration
-resistant prostate cancer: where d
o we stand?",/pubmed/31353876
7895,,,,,"Anterior Skull Base Reconstruction 
following Ablative Surgery for Oste
oradionecrosis: Case Report and Rev
iew of Literature.",/pubmed/31353927
7894,,,,,"A systematic review of personal sma
rt technologies used to improve out
comes in adults with acquired brain
 injuries.",/pubmed/31353940
7893,,,,,"Cognitive Dysfunction in Persons wi
th Type 2 Diabetes Mellitus: A Conc
ept Analysis.",/pubmed/31353950
7892,,,,,"The risks and benefits of yoga for 
patients with chronic obstructive p
ulmonary disease: a systematic revi
ew and meta-analysis.",/pubmed/31353959
7891,,,,,"Concurrent nonalcoholic fatty liver
 disease and type 2 diabetes: diagn
ostic and therapeutic consideration
s.",/pubmed/31353974
7890,,,,,"Paroxysmal movement disorders - pra
ctical update on diagnosis and mana
gement.",/pubmed/31353980
7889,,,,,"A systematic review of long-term ou
tcomes of patients with psychosis w
ho received early intervention serv
ices.",/pubmed/31353981
7888,,,,,"Novel Method of Atrial Fibrillation
 Case Identification and Burden Est
imation Using the MIMIC-III Electro
nic Health Data Set.",/pubmed/31354020
7887,,,,,"Impact of Poetry on Empathy and Pro
fessional Burnout of Health-Care Wo
rkers: A Systematic Review.",/pubmed/31354038
7886,,,,,"Interventions and cognitive functio
ning in adults with traumatic spina
l cord injuries: a systematic revie
w and meta-analysis.",/pubmed/31354083
7885,,,,,"The prevalence and predictors of an
xiety and depression in near-centen
arians and centenarians: a systemat
ic review.",/pubmed/31354113
7884,,,,,"Pneumothorax: a rare complication o
f colonoscopy. A systematic review 
of literature.",/pubmed/31354145
7883,,,,,"Effect of loading dose of atorvasta
tin therapy prior to percutaneous c
oronary intervention in patients wi
th acute coronary syndrome: a meta-
analysis of six randomized controll
ed trials.",/pubmed/31354240
7882,,,,,"Efficacy and safety of total glucos
ides of paeony combined with methot
rexate and leflunomide for active r
heumatoid arthritis: a meta-analysi
s.",/pubmed/31354242
7881,,,,,"A discrete choice experiment on pre
ferences of patients with low back 
pain about non-surgical treatments:
 identification, refinement and sel
ection of attributes and levels.",/pubmed/31354247
7880,,,,,"Prevention of postoperative deliriu
m in elderly patients planned for e
lective surgery: systematic review 
and meta-analysis.",/pubmed/31354253
7879,,,,,"Effects of long-term macrolide ther
apy at low doses in stable COPD.",/pubmed/31354258
7878,,,,,"Machine learning techniques in a st
ructural and functional MRI diagnos
tic approach in schizophrenia: a sy
stematic review.",/pubmed/31354276
7877,,,,,"The accuracy assessment of presepsi
n (sCD14-ST) for mortality predicti
on in adult patients with sepsis an
d a head-to-head comparison to PCT:
 a meta-analysis.",/pubmed/31354282
7876,,,,,"Prognostic value of pretreatment ne
utrophil count in metastatic renal 
cell carcinoma: a systematic review
 and meta-analysis.",/pubmed/31354345
7875,,,,,"Truthfulness in patient-reported ou
tcomes: factors affecting patients'
 responses and impact on data quali
ty.",/pubmed/31354371
7874,,,,,"Social stigma and self-perception i
n adolescents with tourette syndrom
e.",/pubmed/31354374
7873,,,,,"Heart Rate Variability and Cognitiv
e Function: A Systematic Review.",/pubmed/31354419
7872,,,,,"Dopamine and Dopamine Receptors in 
Alzheimer's Disease: A Systematic R
eview and Network Meta-Analysis.",/pubmed/31354471
7871,,,,,"Are Corticosteroids Beneficial for 
Sepsis and Septic Shock? Based on P
ooling Analysis of 16 Studies.",/pubmed/31354473
7870,,,,,"Efficacy and Safety of Direct Oral 
Anticoagulants for Secondary Preven
tion of Cancer-Associated Thrombosi
s: A Systematic Review and Meta-Ana
lysis of Randomized Controlled Tria
ls and Prospective Cohort Studies.",/pubmed/31354488
7869,,,,,"Head-to-Head Comparison of the Hypo
glycemic Efficacy and Safety Betwee
n Dipeptidyl Peptidase-4 Inhibitors
 and α-Glucosidase Inhibitors in Pa
tients With Type 2 Diabetes Mellitu
s: A Meta-Analysis of Randomized Co
ntrolled Trials.",/pubmed/31354492
7868,,,,,"Network Meta-Analysis of Calcitonin
 Gene-Related Peptide Receptor Anta
gonists for the Acute Treatment of 
Migraine.",/pubmed/31354502
7867,,,,,"Female Gaming, Gaming Addiction, an
d the Role of Women Within Gaming C
ulture: A Narrative Literature Revi
ew.",/pubmed/31354536
7866,,,,,"Low-Grade Inflammation as a Predict
or of Antidepressant and Anti-Infla
mmatory Therapy Response in MDD Pat
ients: A Systematic Review of the L
iterature in Combination With an An
alysis of Experimental Data Collect
ed in the EU-MOODINFLAME Consortium
.",/pubmed/31354538
7865,,,,,"Dysconnectivity of Multiple Brain N
etworks in Schizophrenia: A Meta-An
alysis of Resting-State Functional 
Connectivity.",/pubmed/31354545
7864,,,,,"Psychological Capital of MIS Develo
pment Teams, System Effectiveness, 
and Social Innovation: A Systematic
 Literature Review.",/pubmed/31354556
7863,,,,,"Poor Quality in Systematic Reviews 
on PTSD and EMDR - An Examination o
f Search Methodology and Reporting.
",/pubmed/31354575
7862,,,,,"The Relationship Between Executive 
Functions and Academic Performance 
in Primary Education: Review and Me
ta-Analysis.",/pubmed/31354585
7861,,,,,"Insulin-Like Growth Factor Axis Bio
markers and Gestational Diabetes Me
llitus: A Systematic Review and Met
a-Analysis.",/pubmed/31354622
7860,,,,,"The Use of Dietary Additives in Fis
h Stress Mitigation: Comparative En
docrine and Physiological Responses
.",/pubmed/31354625
7859,,,,,"Effects of Lifestyle Modification a
nd Anti-diabetic Medicine on Predia
betes Progress: A Systematic Review
 and Meta-Analysis.",/pubmed/31354627
7858,,,,,"Phenotypic Expression of Autoimmuni
ty in Children With Autoimmune Thyr
oid Disorders.",/pubmed/31354636
7857,,,,,"Meta-Analysis of the Effects of the
 Catechol-O-Methyltransferase Val15
8/108Met Polymorphism on Parkinson'
s Disease Susceptibility and Cognit
ive Dysfunction.",/pubmed/31354790
7856,,,,,"Motherwort Injection for Preventing
 Postpartum Hemorrhage in Women wit
h Vaginal Delivery: A Systematic Re
view and Meta-Analysis of Randomize
d Evidence.",/pubmed/31354850
7855,,,,,"Prognostic Value of the Advanced Lu
ng Cancer Inflammation Index in Pat
ients with Lung Cancer: A Meta-Anal
ysis.",/pubmed/31354887
7854,,,,,"Use of routinely collected electron
ic healthcare data for postlicensur
e vaccine safety signal detection: 
a systematic review.",/pubmed/31354969
7853,,,,,"Interventions to improve water supp
ly and quality, sanitation and hand
washing facilities in healthcare fa
cilities, and their effect on healt
hcare-associated infections in low-
income and middle-income countries:
 a systematic review and supplement
ary scoping review.",/pubmed/31354976
7852,,,,,"An Evidence-based Look at the Effec
ts of Diet on Health.",/pubmed/31355075
7851,,,,,"How to Measure Sedentary Behavior a
t Work?",/pubmed/31355172
7850,,,,,"100% Fruit Juice and Dental Health:
 A Systematic Review of the Literat
ure.",/pubmed/31355175
7849,,,,,"Percutaneous Mitral Valve Intervent
ions (Repair): Current Indications 
and Future Perspectives.",/pubmed/31355209
7848,,,,,"Comparing the efficacy of bag-valve
 mask, endotracheal intubation, and
 laryngeal mask airway for subjects
 with out-of-hospital cardiac arres
t: an indirect meta-analysis.",/pubmed/31355224
7847,,,,,"MiR-195 restrains lung adenocarcino
ma by regulating CD4+ T cell activa
tion via the CCDC88C/Wnt signaling 
pathway: a study based on the Cance
r Genome Atlas (TCGA), Gene Express
ion Omnibus (GEO) and bioinformatic
 analysis.",/pubmed/31355230
7846,,,,,"Acupuncture therapy for essential h
ypertension: a network meta-analysi
s.",/pubmed/31355233
7845,,,,,"Body Mass Index and the Risk of Rhe
umatoid Arthritis: An Updated Dose-
Response Meta-Analysis.",/pubmed/31355257
7844,,,,,"Potential Role of Exosomes in Cance
r Metastasis.",/pubmed/31355262
7843,,,,,"Strategies for treatment of childho
od primary angiitis of the central 
nervous system.",/pubmed/31355303
7842,,,,,"Age matters: Impact of data-driven 
CSF protein upper reference limits 
in Guillain-Barré syndrome.",/pubmed/31355312
7841,,,,,"Exploiting Nanomaterial-mediated Au
tophagy for Cancer Therapy.",/pubmed/31355327
7840,,,,,"Computational Pathology Definitions
, Best Practices, and Recommendatio
ns for Regulatory Guidance: A White
 Paper from the Digital Pathology A
ssociation.",/pubmed/31355445
7839,,,,,"Cariprazine for Bipolar Depression:
 What is the Number Needed to Treat
, Number Needed to Harm and Likelih
ood to be Helped or Harmed?",/pubmed/31355510
7838,,,,,"revtools: An R package to support a
rticle screening for evidence synth
esis.",/pubmed/31355546
7837,,,,,"[Systematically review of modified 
Sanzi Yangqin Decoction for treatin
g acute exacerbation of chronic obs
tructive pulmonary disease].",/pubmed/31355577
7836,,,,,"[Network Meta-analysis of 3 kinds o
f Chinese medicine injections in tr
eatment of acute exacerbations of c
hronic obstructive pulmonary diseas
e].",/pubmed/31355578
7835,,,,,"Effects of water therapy on disease
 activity, functional capacity, spi
nal mobility and severity of pain i
n patients with ankylosing spondyli
tis: a systematic review and meta-a
nalysis.",/pubmed/31355676
7834,,,,,"Efficacy of emicizumab prophylaxis 
versus factor VIII prophylaxis for 
treatment of hemophilia A without i
nhibitors: network meta-analysis an
d subgroup analyses of the intra-pa
tient comparison of the HAVEN 3 tri
al.",/pubmed/31355677
